rating,reviews,sentiment,country,company
1,package ordered shopee november movement even though store sent receipt updated movement ...,Neutral,ID,JNE
1,cant close shipment dont use reason overload yes overload period day good dont move batam mulu really there post like ...,Positive,ID,JNE
1,service really bad better fast tiki jne isnt clear status batam warehouse saying still ...,Negative,ID,JNE
5,good servicepolite friendly,Positive,ID,JNE
1,bad service never answered phone,Negative,ID,JNE
1,package november november moving shipment made clarity send really bad problem kind problem cant solved right kind ...,Negative,ID,JNE
1,wheres package batam jember didnt arrive almost two week ...,Neutral,ID,JNE
1,badly ordered good batam arrived even though yes service expedition really bad ...,Negative,ID,JNE
1,jne people comment processed quickly dont take long bad service company ...,Positive,ID,JNE
1,bad service package run warranty position good still province origin ...,Negative,ID,JNE
1,bad bad good day processed,Negative,ID,JNE
1,diweb info open telephoned one answered ...,Neutral,ID,JNE
1,disappointed jne batam shipment kronjo old balaraja service order yet status shipment still process still batam batam moved yet ...,Negative,ID,JNE
1,jne disappointed jne batam ordered via shopee starting november november good still batam ordered batam immediately disappointed ...,Negative,ID,JNE
1,feel like cursing package status hasnt changed usually day week status sorted batam crazy really recommended ferguso ...,Positive,ID,JNE
1,crazy jne really bad choice number shipment using jne im really giving even though using jne mah another shipment yet ...,Negative,ID,JNE
1,package week still batam movement sent tired waiting bad service ...,Negative,ID,JNE
1,item sent week overloaded dont accept package people good dont reach ...,Positive,ID,JNE
1,kind expedition like service cust really bad package already status hasnt changed still sorting center even though there one pick ...,Positive,ID,JNE
1,pane jne delivery stalled batam week jne called said delay plane said rescheduled ...,Negative,ID,JNE
1,delivery batam took long disappointing,Negative,ID,JNE
1,sender slow status good already arrived batam day havent received either bad mlh using j arrived day ago even though sent ...,Positive,ID,JNE
2,ask large amount help delivery batam bandung hasnt arrived week yet still processed sorting,Positive,ID,JNE
1,jne bad dont want knowi pake jne yes batam jakarta already wanted week burned good still burned sampe processed sorting continued jnes party continues close ...,Positive,ID,JNE
1,worker competent often overloaded large number good branch can not afford ...,Positive,ID,JNE
1,djancok jne batam track status still batam center customer user recipient right authority work also work party batam area harm losing ...,Negative,ID,JNE
1,package month hasnt arrived either sent october hasnt arrived ...,Neutral,ID,JNE
1,item sent doesnt arrive please ...,Negative,ID,JNE
1,loss serious loss jne please send package bro mba ...,Negative,ID,JNE
1,please package still stuck jne batam sorting center delivery stuck even though package really ...,Negative,ID,JNE
1,package status october return shipper november already jakarta confirmed central jne said package still batam week hasnt arrived ...,Neutral,ID,JNE
1,jne bad super bad good damaged delivery slow hadeh ...,Negative,ID,JNE
1,good customer service bad called many time picked courier already selected yes one day arrival even took hour shipping ...,Positive,ID,JNE
1,dont know else delivery order batam jakarta take three week even hasnt arrived yet delivered midoctober yesterday november good ...,Positive,ID,JNE
1,please accelerate delivery good sir also need item day good still batam please correct delivery service sir ...,Positive,ID,JNE
1,kick taik service new tau hour udah rest hour hahahahah wanting take item written home ...,Neutral,ID,JNE
1,damn service package ration lost item sent dont think looking money hard ...,Negative,ID,JNE
1,please donk send package already week still batam processed sorting center batam ...,Positive,ID,JNE
1,bad bad bad good arrived warehouse sent ...,Negative,ID,JNE
1,bad phone answer,Negative,ID,JNE
5,good,Positive,ID,JNE
1,bad service jne getting unclear,Negative,ID,JNE
1,package already stuck day really bad ...,Negative,ID,JNE
1,send using jne yes morning waiting evening jne tiban called afternoon continued one answered useless display telephone number cant ...,Positive,ID,JNE
1,delivery took really long uda day still wrote package ...,Neutral,ID,JNE
5,please come good havent arrived yetin warehouse started ...,Positive,ID,JNE
1,item day still still sorting center batam ...,Neutral,ID,JNE
1,jne yes yes wrong yesl g thank yes sent someone else courier brain club ...,Positive,ID,JNE
1,mw dont think really want find lombok ordered hpe ...,Negative,ID,JNE
1,worst service send good havent left track better close writing express fact make customer ...,Negative,ID,JNE
1,parent sent package yes package type accepted status name living front house without notification telephone example package lost ...,Positive,ID,JNE
5,,Neutral,ID,JNE
1,jne worst branch batam emang week still batam sended still fortunately love one star can not love star ...,Negative,ID,JNE
1,hassle long delivery,Neutral,ID,JNE
2,initially ok subscription still ok instead package entrusted someone else please repair send item destination dont leave ...,Positive,ID,JNE
4,follow note changed review star contacting customer care yesterday able pickup package jne tiban centre around hope jne batam improve response service ...,Positive,ID,JNE
1,use yes package immediately processed estimated time worth getting messy jne underestimating customer ...,Positive,ID,JNE
1,comment,Neutral,ID,JNE
1,bad service,Negative,ID,JNE
5,shipping service batam traffic except premium service jne yes post po express still promised shipment according estimated time ...,Positive,ID,JNE
1,bad service package sent even though week using yes information package ...,Negative,ID,JNE
1,lola really please send batam package yes sent said day arrived day havent arrived overload time ...,Positive,ID,JNE
1,yes package,Positive,ID,JNE
1,bad service hard contact,Negative,ID,JNE
5,jne package delivery place,Neutral,ID,JNE
1,use jne said day arrived even day still jne batam paid dearly service result disappointing phone always ...,Negative,ID,JNE
1,worst shipping service eververy disappointingdont ever use delivery service bad service ...,Negative,ID,JNE
1,name engaged shipping sector long time necessarily make jnes service delivery system good contrary time respond feedback ...,Positive,ID,JNE
1,old yes package batam disappointing,Negative,ID,JNE
5,good respond quick action thank,Positive,ID,JNE
1,bad service give,Negative,ID,JNE
3,slow respond,Neutral,ID,JNE
1,bad service contact center difficult contact never used yes package time day lousy ...,Negative,ID,JNE
1,disappointed jne batam office tricked phone send receipt sent good sent stuff ...,Negative,ID,JNE
5,fast cozy,Neutral,ID,JNE
5,alhamdulillah closer,Neutral,ID,JNE
3,bad little bit slow respond,Negative,ID,JNE
1,bad,Negative,ID,JNE
1,shopping shopee since july good sent jne batam day seller still process jne batam almost day since good ...,Positive,ID,JNE
2,come service like also waiting custmer long time custmer go want pay u please search right away solution jne even though ...,Positive,ID,JNE
1,delivery slow package sent one week even though still sent kalimantan way warranty period run detrimental many party ...,Positive,ID,JNE
1,mendeo package batam mulu,Neutral,ID,JNE
1,shipment delivered one week even though good much needed time short disappointed point wanting cry ...,Negative,ID,JNE
1,jne even jnt batam cant responsible delivery longer difficult operate ...,Negative,ID,JNE
1,jne batam bad tracked delivered close office ...,Negative,ID,JNE
3,want work jne dont know link,Positive,ID,JNE
1,really bad service already week good arrived `` when checked receipt turn good still running place batam sorry using jne responsibility said ...,Positive,ID,JNE
1,tricked wanted send good asking money first ...,Positive,ID,JNE
1,please help jne batam problem package still jne batam sorting center since july reason lion seller broke contract jne performance broke ...,Negative,ID,JNE
1,first last use service sorry item week still batam sent ...,Negative,ID,JNE
1,already entered h item hasnt arrived yet tracking stuck batam manifest right kampret better give information im tired instead manifested day ...,Negative,ID,JNE
1,bad service package expire warranty period good arrived service inadequate even though batam expensive service bad disadvantage ...,Negative,ID,JNE
1,working right kaga awesome rich expedition tai asu package gw kaga tau want fall resistance sono dog ...,Positive,ID,JNE
1,item still sorted sorry wan na ask sorting like hell sorting almost week doesnt finish ...,Negative,ID,JNE
1,please please send package already week still jne doesnt move package behalf nuriska dewi kuantan singing ...,Positive,ID,JNE
2,hold,Neutral,ID,JNE
1,unprofessional indeed,Negative,ID,JNE
1,item stalled batam day without moving ...,Negative,ID,JNE
4,please maximize service,Positive,ID,JNE
1,possible ill give half star package w stuck week ...,Negative,ID,JNE
1,long manifested,Neutral,ID,JNE
1,dont ever use service never stop,Positive,ID,JNE
1,wow package batam kepalembang didnt arrive status manifiest process batam still doesnt move customer asked sent si long ...,Positive,ID,JNE
1,wow really jne batam good received july today july still sorting center moving bad lambretaaa friend order ...,Positive,ID,JNE
1,stuff always stuck long batam worst worst ...,Negative,ID,JNE
1,cricket made still batam sending using human power ant power come took long abroad fast ...,Neutral,ID,JNE
