,word,count,Sentiment,country
917,left,37,Neutral,ID
918,sampek,37,Neutral,ID
919,lightweight,37,Neutral,ID
920,anter,37,Neutral,ID
921,lgsg,37,Neutral,ID
922,sheets,37,Neutral,ID
923,tool,36,Neutral,ID
924,cellphone,36,Neutral,ID
925,abg,36,Neutral,ID
926,jdi,36,Neutral,ID
927,syuka,36,Neutral,ID
928,ones,36,Neutral,ID
929,drawn,36,Neutral,ID
930,wkwkwk,36,Neutral,ID
931,lbh,36,Neutral,ID
932,reached,36,Positive,ID
933,choice,36,Neutral,ID
934,uda,36,Neutral,ID
935,gifts,36,Neutral,ID
936,year,36,Neutral,ID
937,friday,36,Neutral,ID
938,buyers,36,Neutral,ID
939,ad,36,Neutral,ID
940,ko,36,Neutral,ID
941,weeks,36,Neutral,ID
942,dispenser,36,Neutral,ID
943,doubted,36,Negative,ID
944,takes,36,Neutral,ID
945,bb,36,Neutral,ID
946,snack,36,Neutral,ID
947,skipping,36,Neutral,ID
948,bouquet,36,Neutral,ID
949,error,35,Negative,ID
950,something,35,Neutral,ID
951,images,35,Neutral,ID
952,empty,35,Negative,ID
953,legs,35,Neutral,ID
954,due,35,Neutral,ID
955,extraordinary,35,Neutral,ID
956,ksh,35,Neutral,ID
957,ppkm,35,Neutral,ID
958,gave,34,Neutral,ID
959,direct,34,Neutral,ID
960,goodgood,34,Neutral,ID
961,qualityoriginal,34,Neutral,ID
962,resellers,34,Neutral,ID
963,noon,34,Neutral,ID
964,stuck,34,Negative,ID
965,banget,34,Neutral,ID
966,yesterdays,34,Neutral,ID
967,gray,34,Neutral,ID
968,strap,34,Neutral,ID
969,stiff,34,Neutral,ID
970,offline,34,Negative,ID
971,hurt,34,Negative,ID
972,maintain,34,Neutral,ID
973,sipp,34,Neutral,ID
974,shopeee,34,Neutral,ID
975,paint,34,Neutral,ID
976,name,34,Neutral,ID
977,create,34,Positive,ID
978,bubbleewrap,34,Neutral,ID
979,cream,34,Neutral,ID
980,boss,34,Neutral,ID
981,tengkyuu,34,Neutral,ID
982,cold,34,Neutral,ID
983,smells,34,Neutral,ID
984,absorbing,34,Neutral,ID
985,savings,34,Neutral,ID
986,diapers,34,Neutral,ID
987,find,33,Neutral,ID
988,ordering,33,Neutral,ID
989,runs,33,Neutral,ID
990,choose,33,Neutral,ID
991,thought,33,Neutral,ID
992,bangetts,33,Neutral,ID
993,remains,33,Neutral,ID
994,lets,33,Neutral,ID
995,bs,33,Neutral,ID
996,pouch,33,Neutral,ID
997,repurchase,33,Neutral,ID
998,dh,33,Neutral,ID
999,general,33,Neutral,ID
1000,messages,33,Neutral,ID
1001,herethank,33,Neutral,ID
1002,ongkir,33,Neutral,ID
1003,recomend,33,Neutral,ID
1004,deliverynext,33,Neutral,ID
1005,clear,33,Positive,ID
1006,warranty,33,Neutral,ID
1007,solid,33,Positive,ID
1008,suggestion,33,Neutral,ID
1009,purple,33,Neutral,ID
1010,enter,33,Neutral,ID
1011,years,33,Neutral,ID
1012,kurirny,33,Neutral,ID
1013,additional,33,Neutral,ID
1014,bent,33,Neutral,ID
1015,pass,33,Neutral,ID
1016,parts,33,Neutral,ID
1017,perfectly,33,Positive,ID
1018,hanging,32,Neutral,ID
1019,deliveryhopefully,32,Neutral,ID
1020,composite,32,Neutral,ID
1021,bru,32,Neutral,ID
1022,liked,32,Positive,ID
1023,cpat,32,Neutral,ID
1024,boxes,32,Neutral,ID
1025,hangers,32,Neutral,ID
1026,luxury,32,Neutral,ID
1027,hrg,32,Neutral,ID
1028,sgt,32,Neutral,ID
1029,dirty,32,Negative,ID
1030,realpic,32,Neutral,ID
1031,q,32,Neutral,ID
1032,forward,32,Neutral,ID
1033,safethank,32,Neutral,ID
1034,wednesday,32,Neutral,ID
1035,pampers,32,Neutral,ID
1036,kmren,31,Neutral,ID
1037,safethe,31,Neutral,ID
1038,shame,31,Negative,ID
1039,goodthanks,31,Neutral,ID
1040,sempet,31,Neutral,ID
1041,alone,31,Negative,ID
1042,discounts,31,Neutral,ID
1043,sll,31,Neutral,ID
1044,writing,31,Neutral,ID
1045,obstacle,31,Negative,ID
1046,k,31,Neutral,ID
1047,pieces,31,Neutral,ID
1048,pedes,31,Neutral,ID
1049,kitten,31,Neutral,ID
1050,remote,30,Neutral,ID
1051,brang,30,Neutral,ID
1052,attention,30,Neutral,ID
1053,emg,30,Neutral,ID
1054,heheh,30,Neutral,ID
1055,baguus,30,Neutral,ID
1056,packingan,30,Neutral,ID
1057,sicepat,30,Neutral,ID
1058,surely,30,Positive,ID
1059,husband,30,Neutral,ID
1060,receive,30,Neutral,ID
1061,around,30,Neutral,ID
1062,repeatedly,30,Neutral,ID
1063,pkoknya,30,Neutral,ID
1064,shops,30,Neutral,ID
1065,haha,30,Positive,ID
1066,joss,30,Neutral,ID
1067,knows,30,Neutral,ID
1068,loose,30,Negative,ID
1069,location,30,Neutral,ID
1070,olshop,30,Neutral,ID
1071,mantulll,30,Neutral,ID
1072,kang,30,Neutral,ID
1073,practical,30,Neutral,ID
1074,odol,30,Neutral,ID
1075,blankets,30,Neutral,ID
1076,leaves,30,Neutral,ID
1077,wont,29,Neutral,ID
1078,added,29,Neutral,ID
1079,aq,29,Neutral,ID
1080,shippingthank,29,Neutral,ID
1081,cepat,29,Neutral,ID
1082,increasingly,29,Neutral,ID
1083,yaaaa,29,Neutral,ID
1084,village,29,Neutral,ID
1085,shoope,29,Neutral,ID
1086,card,29,Neutral,ID
1087,loves,29,Positive,ID
1088,island,29,Neutral,ID
1089,someone,29,Neutral,ID
1090,us,29,Neutral,ID
1091,person,29,Neutral,ID
1092,rmh,29,Neutral,ID
1093,area,29,Neutral,ID
1094,watts,29,Neutral,ID
1095,wallpaper,29,Neutral,ID
1096,assessment,28,Neutral,ID
1097,cepetttt,28,Neutral,ID
1098,camera,28,Neutral,ID
1099,section,28,Neutral,ID
1100,ttp,28,Neutral,ID
1101,bangeettt,28,Neutral,ID
1102,brought,28,Neutral,ID
1103,understand,28,Neutral,ID
1104,sukaa,28,Neutral,ID
1105,dented,28,Neutral,ID
1106,convenient,28,Neutral,ID
1107,baguusss,28,Neutral,ID
1108,nex,28,Neutral,ID
1109,via,28,Neutral,ID
1110,againthank,28,Neutral,ID
1111,fill,28,Neutral,ID
1112,okeeee,28,Neutral,ID
1113,blnja,28,Neutral,ID
1114,thursday,28,Neutral,ID
1115,behind,28,Neutral,ID
1116,ugly,28,Negative,ID
1117,freight,28,Neutral,ID
1118,included,28,Neutral,ID
1119,wrna,28,Neutral,ID
1120,speedvery,28,Neutral,ID
1121,uk,28,Neutral,ID
1122,anabular,28,Neutral,ID
1123,official,28,Neutral,ID
1124,bolster,28,Neutral,ID
1125,drawer,28,Neutral,ID
1126,distance,27,Neutral,ID
1127,improved,27,Positive,ID
1128,bgtttt,27,Neutral,ID
1129,beginning,27,Neutral,ID
1130,lamp,27,Neutral,ID
1131,wort,27,Neutral,ID
1132,hands,27,Neutral,ID
1133,orderthe,27,Neutral,ID
1134,thanksss,27,Neutral,ID
1135,pricethank,27,Neutral,ID
1136,likeaaa,27,Neutral,ID
1137,pricesthank,27,Neutral,ID
1138,maintained,27,Neutral,ID
1139,pricethe,27,Neutral,ID
1140,variations,27,Neutral,ID
1141,suit,27,Neutral,ID
1142,young,27,Neutral,ID
1143,landing,27,Neutral,ID
1144,lh,27,Neutral,ID
1145,mainnya,27,Neutral,ID
1146,chicken,27,Neutral,ID
1147,lmyan,27,Neutral,ID
1148,shopie,27,Neutral,ID
1149,sender,27,Neutral,ID
1150,photocromic,27,Neutral,ID
1151,youre,27,Neutral,ID
1152,aj,27,Neutral,ID
1153,po,27,Negative,ID
1154,agk,27,Neutral,ID
1155,jos,27,Neutral,ID
1156,maximum,27,Neutral,ID
1157,assembled,27,Neutral,ID
1158,tshirt,27,Neutral,ID
1159,battery,26,Neutral,ID
1160,secure,26,Positive,ID
1161,bubblewrap,26,Neutral,ID
1162,past,26,Neutral,ID
1163,ever,26,Neutral,ID
1164,kurirr,26,Neutral,ID
1165,baguuss,26,Neutral,ID
1166,overloaded,26,Neutral,ID
1167,status,26,Neutral,ID
1168,klo,26,Neutral,ID
1169,jaya,26,Neutral,ID
1170,tuesday,26,Neutral,ID
1171,bangeett,26,Neutral,ID
1172,compensation,26,Neutral,ID
1173,delay,26,Negative,ID
1174,responsible,26,Positive,ID
1175,sellerr,26,Neutral,ID
1176,middle,26,Neutral,ID
1177,broth,26,Neutral,ID
1178,eaten,26,Neutral,ID
1179,finished,26,Neutral,ID
1180,hole,26,Neutral,ID
1181,masyaallah,26,Neutral,ID
1182,stand,26,Neutral,ID
1183,leaked,26,Negative,ID
1184,pump,26,Neutral,ID
1185,bangss,25,Neutral,ID
1186,packet,25,Neutral,ID
1187,safer,25,Positive,ID
1188,doubtful,25,Negative,ID
1189,lost,25,Negative,ID
1190,la,25,Neutral,ID
1191,bangettttttt,25,Neutral,ID
1192,sir,25,Neutral,ID
1193,kmrn,25,Neutral,ID
1194,courierthank,25,Neutral,ID
1195,toothank,25,Neutral,ID
1196,dn,25,Neutral,ID
1197,nephew,25,Neutral,ID
1198,priced,25,Neutral,ID
1199,silver,25,Neutral,ID
1200,msh,25,Neutral,ID
1201,cepaat,25,Neutral,ID
1202,test,25,Neutral,ID
1203,cut,25,Negative,ID
1204,sheet,25,Neutral,ID
1205,uh,25,Neutral,ID
1206,mother,25,Neutral,ID
1207,gataau,25,Neutral,ID
1208,type,25,Neutral,ID
1209,thnks,25,Neutral,ID
1210,deformed,25,Neutral,ID
1211,cracked,25,Neutral,ID
1212,silicon,25,Neutral,ID
1213,read,25,Neutral,ID
1214,hurts,25,Negative,ID
1215,etc,25,Neutral,ID
1216,wall,25,Neutral,ID
1217,blanket,25,Neutral,ID
1218,gatau,25,Neutral,ID
1219,adem,25,Neutral,ID
1220,oh,25,Neutral,ID
1221,feeling,25,Positive,ID
1222,headscarf,25,Neutral,ID
1223,goodsas,25,Neutral,ID
1224,judgment,24,Neutral,ID
1225,fragile,24,Neutral,ID
1226,likeaa,24,Neutral,ID
1227,aaaa,24,Neutral,ID
1228,flashsale,24,Neutral,ID
1229,eating,24,Neutral,ID
1230,okeeeee,24,Neutral,ID
1231,thanx,24,Neutral,ID
1232,dan,24,Neutral,ID
1233,mini,24,Neutral,ID
1234,heart,24,Positive,ID
1235,fto,24,Neutral,ID
1236,arent,24,Neutral,ID
1237,layer,24,Neutral,ID
1238,amen,24,Neutral,ID
1239,mantapppp,24,Neutral,ID
1240,bagusss,24,Neutral,ID
1241,saller,24,Neutral,ID
1242,herethe,24,Neutral,ID
1243,wrapping,24,Neutral,ID
1244,answer,24,Neutral,ID
1245,replace,24,Neutral,ID
1246,fix,24,Neutral,ID
1247,things,24,Neutral,ID
1248,lightly,24,Neutral,ID
1249,include,24,Neutral,ID
1250,security,24,Positive,ID
1251,standards,24,Neutral,ID
1252,messy,24,Negative,ID
1253,bund,24,Neutral,ID
1254,warehouse,24,Neutral,ID
1255,seen,24,Neutral,ID
1256,lands,24,Neutral,ID
1257,natural,24,Positive,ID
1258,mlm,24,Negative,ID
1259,toothpaste,24,Neutral,ID
1260,everyday,24,Neutral,ID
1261,fact,24,Neutral,ID
1262,washed,24,Neutral,ID
1263,lazy,24,Negative,ID
1264,orderedpackaging,24,Neutral,ID
1265,tested,23,Neutral,ID
1266,constrained,23,Negative,ID
1267,speeds,23,Neutral,ID
1268,fall,23,Neutral,ID
1269,gapernah,23,Neutral,ID
1270,kakk,23,Neutral,ID
1271,hooked,23,Neutral,ID
1272,dapet,23,Neutral,ID
1273,slightest,23,Neutral,ID
1274,repaired,23,Neutral,ID
1275,bagussss,23,Neutral,ID
1276,continuously,23,Neutral,ID
1277,messenger,23,Neutral,ID
1278,h,23,Neutral,ID
1279,goodfast,23,Neutral,ID
1280,calm,23,Positive,ID
1281,failed,23,Negative,ID
1282,id,23,Neutral,ID
1283,herei,23,Neutral,ID
1284,shoe,23,Neutral,ID
1285,fastgood,23,Neutral,ID
1286,reseler,23,Neutral,ID
1287,foot,23,Neutral,ID
1288,tilted,23,Neutral,ID
1289,whatever,23,Neutral,ID
1290,wood,23,Neutral,ID
1291,amann,23,Neutral,ID
1292,aesthetic,23,Neutral,ID
1293,handle,23,Neutral,ID
1294,forgot,23,Neutral,ID
1295,controlled,23,Neutral,ID
1296,siip,23,Neutral,ID
1297,recomended,23,Neutral,ID
1298,sick,23,Negative,ID
1299,kept,23,Neutral,ID
1300,trimakasi,23,Neutral,ID
1301,fasthopefully,23,Neutral,ID
1302,cloth,23,Neutral,ID
1303,stingy,23,Negative,ID
1304,responsethank,23,Neutral,ID
1305,dalem,23,Neutral,ID
1306,shelf,23,Neutral,ID
1307,office,23,Neutral,ID
1308,boarding,23,Neutral,ID
1309,raft,23,Neutral,ID
1310,cakep,23,Neutral,ID
1311,either,23,Neutral,ID
1312,three,23,Neutral,ID
1313,tie,23,Neutral,ID
1314,wa,23,Neutral,ID
1315,flat,23,Neutral,ID
1316,bracelet,23,Neutral,ID
1317,gallon,23,Neutral,ID
1318,mantaboriginal,23,Neutral,ID
1319,ig,22,Neutral,ID
1320,state,22,Neutral,ID
1321,released,22,Neutral,ID
1322,subscribers,22,Neutral,ID
1323,kaa,22,Neutral,ID
1324,tape,22,Neutral,ID
1325,hit,22,Neutral,ID
1326,put,22,Neutral,ID
1327,sihh,22,Neutral,ID
1328,alhamdulillaah,22,Neutral,ID
1329,swear,22,Negative,ID
1330,gada,22,Neutral,ID
1331,dus,22,Neutral,ID
1332,connection,22,Neutral,ID
1333,ah,22,Neutral,ID
1334,found,22,Neutral,ID
1335,schedule,22,Neutral,ID
1336,bli,22,Neutral,ID
1337,sippp,22,Neutral,ID
1338,confirm,22,Neutral,ID
1339,kalimantan,22,Neutral,ID
1340,motive,22,Neutral,ID
1341,shirts,22,Neutral,ID
1342,replaced,22,Neutral,ID
1343,reasonably,22,Neutral,ID
1344,base,22,Neutral,ID
1345,friendlythank,22,Neutral,ID
1346,special,22,Positive,ID
1347,hri,22,Neutral,ID
1348,slalu,22,Neutral,ID
1349,shoppee,22,Neutral,ID
1350,glad,22,Positive,ID
1351,son,22,Neutral,ID
1352,makasihhh,22,Neutral,ID
1353,market,22,Neutral,ID
1354,flexible,22,Positive,ID
1355,oclock,22,Neutral,ID
1356,terms,22,Neutral,ID
1357,wide,22,Neutral,ID
1358,toothe,22,Neutral,ID
1359,jne,22,Neutral,ID
1360,purchases,22,Neutral,ID
1361,shippingthe,22,Neutral,ID
1362,washing,22,Neutral,ID
1363,load,22,Neutral,ID
1364,tide,22,Neutral,ID
1365,bolts,22,Neutral,ID
1366,okk,22,Neutral,ID
1367,polaroid,22,Neutral,ID
1368,crack,22,Neutral,ID
1369,durability,22,Neutral,ID
1370,carpet,22,Neutral,ID
1371,brick,22,Neutral,ID
1372,xxl,22,Neutral,ID
1373,fun,21,Positive,ID
1374,care,21,Positive,ID
1375,gtu,21,Neutral,ID
1376,communicative,21,Neutral,ID
1377,shipped,21,Neutral,ID
1378,siii,21,Neutral,ID
1379,rada,21,Neutral,ID
1380,satisfactory,21,Positive,ID
1381,fastest,21,Neutral,ID
1382,babang,21,Neutral,ID
1383,krn,21,Neutral,ID
1384,hihihi,21,Neutral,ID
1385,choices,21,Neutral,ID
1386,murcee,21,Neutral,ID
1387,baget,21,Neutral,ID
1388,survived,21,Positive,ID
1389,relative,21,Neutral,ID
1390,deliverycheap,21,Neutral,ID
1391,e,21,Neutral,ID
1392,suka,21,Neutral,ID
1393,subscribes,21,Neutral,ID
1394,demand,21,Negative,ID
1395,goodhopefully,21,Neutral,ID
1396,motifs,21,Neutral,ID
1397,bangettttttttt,21,Neutral,ID
1398,descriptions,21,Neutral,ID
1399,motives,21,Neutral,ID
1400,cashback,21,Neutral,ID
1401,told,21,Neutral,ID
1402,bngett,21,Neutral,ID
1403,tired,21,Negative,ID
1404,diligent,21,Neutral,ID
1405,effort,21,Neutral,ID
1406,unopened,21,Neutral,ID
1407,v,21,Neutral,ID
1408,deliberately,21,Neutral,ID
1409,disability,21,Neutral,ID
1410,lahhh,21,Neutral,ID
1411,sellerthank,21,Neutral,ID
1412,nuhun,21,Neutral,ID
1413,nnti,21,Neutral,ID
1414,negligee,21,Neutral,ID
1415,key,21,Neutral,ID
1416,hrs,21,Neutral,ID
1417,drink,21,Neutral,ID
1418,yoga,21,Neutral,ID
1419,mat,21,Neutral,ID
1420,mistake,20,Negative,ID
1421,bring,20,Neutral,ID
1422,running,20,Neutral,ID
1423,led,20,Neutral,ID
1424,cuman,20,Neutral,ID
1425,seal,20,Neutral,ID
1426,info,20,Neutral,ID
1427,sad,20,Negative,ID
1428,speedthank,20,Neutral,ID
1429,closed,20,Neutral,ID
1430,alhmdllh,20,Neutral,ID
1431,baik,20,Neutral,ID
1432,cheaply,20,Neutral,ID
1433,naro,20,Neutral,ID
1434,gaes,20,Neutral,ID
1435,murahhh,20,Neutral,ID
1436,cepettttt,20,Neutral,ID
1437,loving,20,Positive,ID
1438,orderpackaging,20,Neutral,ID
1439,alhmdulillah,20,Neutral,ID
1440,thinner,20,Neutral,ID
1441,toko,20,Neutral,ID
1442,gooddelivery,20,Neutral,ID
1443,whose,20,Neutral,ID
1444,packagingthank,20,Neutral,ID
1445,gan,20,Neutral,ID
1446,ni,20,Neutral,ID
1447,bangeeeet,20,Neutral,ID
1448,ill,20,Negative,ID
1449,minimalism,20,Neutral,ID
1450,slightly,20,Neutral,ID
1451,bathroom,20,Neutral,ID
1452,else,20,Neutral,ID
1453,honest,20,Positive,ID
1454,donk,20,Neutral,ID
1455,thankss,20,Neutral,ID
1456,necessary,20,Neutral,ID
1457,topp,20,Neutral,ID
1458,cover,20,Neutral,ID
1459,sleeping,20,Neutral,ID
1460,bget,20,Neutral,ID
1461,aroma,20,Neutral,ID
1462,tip,20,Neutral,ID
1463,pole,20,Neutral,ID
1464,width,20,Neutral,ID
1465,salty,20,Neutral,ID
1466,bio,20,Neutral,ID
1467,diaper,20,Neutral,ID
1468,whether,19,Neutral,ID
1469,least,19,Neutral,ID
1470,easier,19,Positive,ID
1471,inside,19,Neutral,ID
1472,keeps,19,Neutral,ID
1473,remain,19,Neutral,ID
1474,lama,19,Neutral,ID
1475,random,19,Neutral,ID
1476,doang,19,Neutral,ID
1477,fastjust,19,Neutral,ID
1478,rapid,19,Neutral,ID
1479,deliverythankyou,19,Neutral,ID
1480,wishes,19,Positive,ID
1481,packingthe,19,Neutral,ID
1482,gentle,19,Positive,ID
1483,sni,19,Neutral,ID
1484,lngsung,19,Neutral,ID
1485,longbut,19,Neutral,ID
1486,ksih,19,Neutral,ID
1487,fastnext,19,Neutral,ID
1488,stall,19,Negative,ID
1489,babies,19,Neutral,ID
1490,thankyouuu,19,Neutral,ID
1491,pisan,19,Neutral,ID
1492,skli,19,Neutral,ID
1493,bubblewarp,19,Neutral,ID
1494,peel,19,Neutral,ID
1495,aja,19,Neutral,ID
1496,improve,19,Positive,ID
1497,smp,19,Neutral,ID
1498,cma,19,Neutral,ID
1499,note,19,Neutral,ID
1500,comfortably,19,Positive,ID
1501,sist,19,Neutral,ID
1502,speedgood,19,Neutral,ID
1503,responds,19,Neutral,ID
1504,yaaaaa,19,Neutral,ID
1505,bbrp,19,Neutral,ID
1506,tear,19,Neutral,ID
1507,minimalist,19,Neutral,ID
1508,yeay,19,Neutral,ID
1509,itthe,19,Neutral,ID
1510,returned,19,Neutral,ID
1511,line,19,Neutral,ID
1512,junior,19,Neutral,ID
1513,expands,19,Positive,ID
1514,rating,19,Neutral,ID
1515,floor,19,Neutral,ID
1516,took,19,Neutral,ID
1517,gentiveness,19,Neutral,ID
1518,tangled,19,Neutral,ID
1519,flower,19,Neutral,ID
1520,antislip,19,Neutral,ID
1521,empukk,19,Neutral,ID
1522,terry,19,Neutral,ID
1523,syg,18,Neutral,ID
1524,pol,18,Neutral,ID
1525,previous,18,Neutral,ID
1526,cepetttttt,18,Neutral,ID
1527,reasonable,18,Neutral,ID
1528,gaada,18,Neutral,ID
1529,soul,18,Neutral,ID
1530,sesuai,18,Neutral,ID
1531,deliverythx,18,Neutral,ID
1532,single,18,Neutral,ID
1533,arrivedthank,18,Neutral,ID
1534,recomen,18,Neutral,ID
1535,compete,18,Neutral,ID
1536,duckbill,18,Neutral,ID
1537,continuing,18,Neutral,ID
1538,realpick,18,Neutral,ID
1539,cepeet,18,Neutral,ID
1540,pkok,18,Neutral,ID
1541,herefast,18,Neutral,ID
1542,difference,18,Neutral,ID
1543,consumers,18,Neutral,ID
1544,efforts,18,Neutral,ID
1545,kok,18,Neutral,ID
1546,satisfy,18,Positive,ID
1547,bigssss,18,Neutral,ID
1548,youu,18,Neutral,ID
1549,lumyan,18,Neutral,ID
1550,deliveryseller,18,Neutral,ID
1551,tau,18,Neutral,ID
1552,thrown,18,Neutral,ID
1553,disappoints,18,Negative,ID
1554,cucok,18,Neutral,ID
1555,mouth,18,Neutral,ID
1556,canned,18,Neutral,ID
1557,sudh,18,Neutral,ID
1558,mamang,18,Neutral,ID
1559,whole,18,Neutral,ID
1560,responses,18,Neutral,ID
1561,sells,18,Neutral,ID
1562,psen,18,Neutral,ID
1563,changes,18,Neutral,ID
1564,euy,18,Neutral,ID
1565,tengkyuuu,18,Neutral,ID
1566,pricevery,18,Neutral,ID
1567,itthank,18,Neutral,ID
1568,sentosa,18,Neutral,ID
1569,despite,18,Neutral,ID
1570,holidays,18,Positive,ID
1571,near,18,Neutral,ID
1572,resistant,18,Neutral,ID
1573,smart,18,Positive,ID
1574,marinade,18,Neutral,ID
1575,salmon,18,Neutral,ID
1576,receipt,18,Neutral,ID
1577,destroyed,18,Negative,ID
1578,stray,18,Neutral,ID
1579,seger,18,Neutral,ID
1580,leak,18,Negative,ID
1581,firmly,18,Neutral,ID
1582,hotel,18,Neutral,ID
1583,txu,18,Neutral,ID
1584,towels,18,Neutral,ID
1585,level,17,Neutral,ID
1586,kerenn,17,Neutral,ID
1587,mimin,17,Neutral,ID
1588,aaa,17,Neutral,ID
1589,ud,17,Neutral,ID
1590,da,17,Neutral,ID
1591,crackle,17,Neutral,ID
1592,cheapthe,17,Neutral,ID
1593,application,17,Neutral,ID
1594,enhanced,17,Neutral,ID
1595,repair,17,Neutral,ID
1596,dents,17,Neutral,ID
1597,speedseller,17,Neutral,ID
1598,dlu,17,Neutral,ID
1599,rapih,17,Neutral,ID
1600,deliveryrecommended,17,Neutral,ID
1601,nih,17,Neutral,ID
1602,bangus,17,Neutral,ID
1603,youhhh,17,Neutral,ID
1604,close,17,Neutral,ID
1605,bagged,17,Neutral,ID
1606,restock,17,Neutral,ID
1607,discounted,17,Positive,ID
1608,murceee,17,Neutral,ID
1609,rama,17,Neutral,ID
1610,lacks,17,Neutral,ID
1611,stop,17,Negative,ID
1612,neighbor,17,Neutral,ID
1613,straight,17,Positive,ID
1614,voucher,17,Neutral,ID
1615,raining,17,Neutral,ID
1616,awett,17,Neutral,ID
1617,shoopee,17,Neutral,ID
1618,bless,17,Positive,ID
1619,kmrin,17,Neutral,ID
1620,case,17,Neutral,ID
1621,kece,17,Neutral,ID
1622,kurirrr,17,Neutral,ID
1623,b,17,Neutral,ID
1624,height,17,Neutral,ID
1625,places,17,Neutral,ID
1626,packingfast,17,Neutral,ID
1627,folded,17,Neutral,ID
1628,deliverybut,17,Neutral,ID
1629,worried,17,Negative,ID
1630,rapi,17,Neutral,ID
1631,lift,17,Neutral,ID
1632,likely,17,Neutral,ID
1633,nagih,17,Neutral,ID
1634,mall,17,Neutral,ID
1635,gratitude,17,Positive,ID
1636,lid,17,Neutral,ID
1637,selller,17,Neutral,ID
1638,instant,17,Neutral,ID
1639,spatula,17,Neutral,ID
1640,capacity,17,Neutral,ID
1641,drinking,17,Neutral,ID
1642,car,17,Neutral,ID
1643,sound,17,Neutral,ID
1644,palmer,17,Neutral,ID
1645,asking,16,Neutral,ID
1646,profit,16,Positive,ID
1647,TRUE,16,Positive,ID
1648,booking,16,Neutral,ID
1649,completeness,16,Neutral,ID
1650,east,16,Neutral,ID
1651,sometimes,16,Neutral,ID
1652,became,16,Neutral,ID
1653,originally,16,Neutral,ID
1654,suddenly,16,Neutral,ID
1655,std,16,Neutral,ID
1656,barang,16,Neutral,ID
1657,purchased,16,Neutral,ID
1658,oklah,16,Neutral,ID
1659,fastreally,16,Neutral,ID
1660,thankful,16,Positive,ID
1661,advanced,16,Positive,ID
1662,cooperation,16,Neutral,ID
1663,comparable,16,Neutral,ID
1664,processed,16,Neutral,ID
1665,honestly,16,Positive,ID
1666,layers,16,Neutral,ID
1667,since,16,Neutral,ID
1668,months,16,Neutral,ID
1669,childs,16,Neutral,ID
1670,goodsthank,16,Neutral,ID
1671,age,16,Neutral,ID
1672,productvery,16,Neutral,ID
1673,yah,16,Neutral,ID
1674,sameday,16,Neutral,ID
1675,scratches,16,Neutral,ID
